date,hour,visitors,tickets_online,tickets_offline,revenue_tickets,revenue_gastro,revenue_parking,facility_zone,notes
2026-02-15,15,42,26,16,1960.7,752.81,305.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-15,16,37,22,15,1439.62,808.55,251.3,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-15,17,31,19,12,1040.75,562.98,138.13,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-15,18,32,19,13,1419.85,623.59,197.49,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-15,19,25,15,10,934.96,466.6,84.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-15,20,25,15,10,1019.05,460.48,166.46,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,9,18,9,9,605.93,274.38,64.75,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,10,19,9,10,694.12,222.36,49.75,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,11,26,13,13,1105.15,538.11,188.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,12,28,14,14,1181.86,529.57,86.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,13,28,14,14,1190.06,604.76,149.25,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,14,27,14,13,1281.82,581.69,161.41,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,15,27,14,13,1268.43,484.46,192.06,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,16,28,14,14,1019.82,419.38,196.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,17,21,10,11,726.42,210.76,134.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,18,17,8,9,648.12,232.17,47.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,19,19,9,10,741.93,301.8,135.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-16,20,16,8,8,668.24,183.97,79.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,9,20,10,10,709.88,360.13,141.26,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,10,22,11,11,955.82,229.81,63.02,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,11,19,9,10,743.55,409.47,61.64,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,12,24,12,12,1013.89,529.45,139.75,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,13,27,14,13,1254.79,460.21,137.08,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,14,34,17,17,1599.31,539.56,159.13,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,15,31,16,15,1381.55,513.42,78.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,16,20,10,10,945.33,409.03,98.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,17,16,8,8,603.88,296.73,72.05,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,18,17,8,9,715.98,381.2,50.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,19,12,6,6,399.45,185.22,75.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-17,20,16,8,8,677.83,183.56,43.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,9,17,8,9,733.28,366.36,96.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,10,20,10,10,754.96,203.76,113.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,11,22,11,11,771.97,419.68,120.22,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,12,23,11,12,916.04,227.28,119.66,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,13,27,14,13,1224.4,412.84,201.94,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,14,34,17,17,1108.15,332.68,218.92,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,15,30,15,15,1347.41,550.27,143.76,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,16,25,13,12,1071.23,530.99,81.12,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,17,16,8,8,521.44,175.72,92.31,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,18,17,8,9,672.17,371.49,46.39,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,19,18,9,9,625.61,174.59,72.66,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-18,20,16,8,8,715.19,246.19,53.66,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,9,15,7,8,505.52,239.4,97.44,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,10,17,8,9,604.0,344.46,78.73,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,11,25,13,12,1071.36,338.48,184.48,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,12,17,8,9,700.66,185.68,113.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,13,31,16,15,1286.17,424.61,96.22,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,14,24,12,12,822.23,355.49,143.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,15,25,13,12,1170.27,239.24,75.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,16,25,13,12,1138.95,439.35,159.71,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,17,25,13,12,802.54,287.79,73.64,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,18,20,10,10,848.56,428.34,91.62,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,19,20,10,10,861.55,237.72,113.98,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-19,20,14,7,7,565.17,206.76,100.67,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,9,19,9,10,662.72,303.97,137.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,10,20,10,10,840.7,399.12,84.79,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,11,25,13,12,847.0,410.57,74.46,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,12,27,14,13,1020.34,530.71,140.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,13,31,16,15,1319.03,398.97,107.53,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,14,38,19,19,1700.34,706.55,279.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,15,28,14,14,1196.22,268.9,160.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,16,27,14,13,987.15,407.31,112.63,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,17,25,13,12,817.33,484.15,178.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,18,16,8,8,557.03,319.95,78.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,19,23,11,12,1001.48,397.85,94.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-20,20,22,11,11,773.96,406.47,90.83,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,9,31,19,12,1040.64,599.18,212.33,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,10,30,18,12,1140.26,362.68,145.65,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,11,28,17,11,960.93,615.73,133.7,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,12,44,27,17,1680.68,480.03,268.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,13,38,23,15,1338.94,409.68,226.52,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,14,38,23,15,1252.27,414.62,256.81,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,15,45,27,18,1687.37,963.44,248.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,16,44,27,17,1963.84,789.01,244.54,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,17,43,26,17,1964.24,439.06,291.75,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,18,43,26,17,1712.58,986.39,234.69,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,19,32,19,13,1397.77,617.81,119.46,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-21,20,27,16,11,1005.39,462.04,187.9,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,9,30,18,12,1235.38,272.13,222.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,10,33,20,13,1077.15,514.44,209.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,11,44,27,17,1745.41,887.58,290.68,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,12,46,28,18,1805.0,568.89,243.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,13,60,37,23,2831.94,651.48,238.74,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,14,53,32,21,2245.2,544.32,259.64,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,15,47,29,18,2149.16,914.71,123.24,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,16,53,32,21,2081.7,1049.7,364.16,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,17,32,19,13,1213.66,496.0,181.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,18,39,24,15,1784.88,389.6,271.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,19,32,19,13,1242.06,408.87,231.38,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-22,20,32,19,13,1301.73,643.93,206.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,9,26,13,13,1138.08,253.95,187.89,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,10,26,13,13,1112.66,557.22,79.43,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,11,23,11,12,870.53,263.44,121.76,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,12,34,17,17,1124.45,643.64,119.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,13,37,19,18,1251.23,580.86,266.24,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,14,35,18,17,1444.87,784.96,124.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,15,33,17,16,1242.23,420.52,194.74,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,16,27,14,13,983.73,266.95,114.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,17,22,11,11,747.19,416.63,129.61,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,18,23,11,12,932.09,301.11,128.91,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,19,23,11,12,1033.64,509.96,65.05,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-23,20,15,7,8,694.06,231.15,43.51,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,9,24,12,12,1135.34,252.75,93.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,10,22,11,11,949.37,350.87,151.25,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,11,22,11,11,807.2,496.63,114.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,12,30,15,15,1023.37,415.61,141.58,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,13,33,17,16,1089.24,699.77,120.83,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,14,34,17,17,1603.41,612.86,154.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,15,32,16,16,1191.07,553.82,191.5,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,16,36,18,18,1636.94,548.41,144.73,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,17,31,16,15,1077.18,391.84,152.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,18,28,14,14,1330.88,553.74,76.62,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,19,20,10,10,693.24,438.76,121.18,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-24,20,24,12,12,877.53,543.0,160.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,9,22,11,11,758.03,271.27,59.53,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,10,20,10,10,741.32,215.41,76.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,11,30,15,15,976.65,403.12,126.58,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,12,37,19,18,1404.77,612.65,122.58,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,13,33,17,16,1269.61,527.73,106.49,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,14,48,24,24,1887.78,647.19,121.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,15,35,18,17,1305.52,660.67,170.43,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,16,21,10,11,769.38,466.54,155.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,17,26,13,13,1067.14,564.1,122.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,18,24,12,12,1032.63,461.83,168.02,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,19,25,13,12,923.23,365.57,167.61,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-25,20,25,13,12,978.39,257.37,69.38,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,9,21,10,11,746.64,464.09,81.68,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,10,22,11,11,711.94,363.83,104.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,11,28,14,14,1125.28,328.22,114.49,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,12,32,16,16,1333.8,710.64,225.35,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,13,36,18,18,1643.79,510.29,157.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,14,41,21,20,1498.73,570.68,302.89,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,15,39,20,19,1702.18,593.54,291.06,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,16,32,16,16,1435.49,417.31,208.91,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,17,32,16,16,1482.97,350.53,173.95,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,18,25,13,12,834.43,297.72,121.83,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,19,30,15,15,991.74,673.24,188.42,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-26,20,17,8,9,568.06,250.45,120.22,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,9,21,10,11,910.64,411.04,66.88,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,10,28,14,14,979.33,401.65,147.54,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,11,36,18,18,1632.72,477.17,190.67,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,12,36,18,18,1418.95,337.53,90.44,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,13,37,19,18,1677.87,577.78,213.46,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,14,52,27,25,2406.72,771.69,257.89,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,15,37,19,18,1254.66,476.6,276.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,16,31,16,15,1025.1,602.58,167.57,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,17,23,11,12,967.1,360.29,137.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,18,24,12,12,813.92,388.21,129.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,19,25,13,12,823.4,336.89,172.29,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-27,20,22,11,11,751.7,248.3,84.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,9,30,18,12,1130.87,391.74,154.44,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,10,47,29,18,2208.11,761.12,297.61,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,11,48,29,19,2114.02,797.37,329.39,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,12,57,35,22,2578.06,1059.6,228.31,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,13,57,35,22,1911.4,975.88,377.14,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,14,53,32,21,1706.94,861.48,231.35,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,15,54,33,21,2514.92,563.43,176.73,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,16,55,34,21,1954.58,640.08,384.19,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,17,39,24,15,1576.01,641.52,204.97,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,18,36,22,14,1587.63,381.44,172.89,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,19,47,29,18,2198.4,738.52,190.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-02-28,20,42,26,16,1587.65,858.42,291.84,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,9,38,23,15,1423.96,719.66,100.46,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,10,43,26,17,1936.43,520.86,291.72,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,11,57,35,22,1938.31,616.91,164.9,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,12,67,41,26,2884.56,1338.42,193.54,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,13,73,45,28,2385.66,767.19,471.97,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,14,59,36,23,2372.72,579.95,182.58,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,15,71,44,27,3030.38,1389.02,455.24,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,16,66,40,26,3083.62,783.79,462.39,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,17,57,35,22,1906.79,1188.0,410.93,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,18,53,32,21,2500.58,735.09,175.05,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,19,36,22,14,1291.29,611.4,107.84,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-01,20,44,27,17,1815.01,404.61,157.74,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,9,30,15,15,1392.8,495.59,221.04,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,10,34,17,17,1141.69,407.87,170.71,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,11,34,17,17,1408.62,515.28,247.82,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,12,36,18,18,1256.17,502.83,158.33,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,13,47,24,23,1588.86,1070.88,146.55,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,14,52,27,25,1755.78,566.94,328.19,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,15,44,22,22,1436.59,598.12,135.46,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,16,35,18,17,1278.82,609.19,142.1,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,17,40,20,20,1634.51,522.73,271.07,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,18,31,16,15,1085.64,309.21,207.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,19,24,12,12,836.85,551.57,119.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-02,20,29,15,14,976.8,438.85,167.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-03,9,31,16,15,1190.71,535.3,93.27,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-03,10,33,17,16,1544.55,748.77,93.18,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-03-03,11,40,20,20,1660.77,914.77,124.55,mixed,DEMO synthetic attendance for Welcome to AIrlines MVP
