date,venue_slug,visitors,visitors_low,visitors_base,visitors_high,weather_risk,forecast_confidence,demand_signal_score,trend_signal_score,event_impact_score,holiday_impact_score,seasonality_score,weather_impact_score,notes,is_calibrated_demo
2022-07-05,orientarium_zoo_lodz,2913,2622,2913,3204,low,0.82,61.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-06,orientarium_zoo_lodz,3354,3019,3354,3689,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-07,orientarium_zoo_lodz,3707,3336,3707,4078,low,0.82,65.05,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-08,orientarium_zoo_lodz,4502,4052,4502,4952,low,0.82,68.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-09,orientarium_zoo_lodz,7280,6552,7280,8008,low,0.82,80.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-10,orientarium_zoo_lodz,7729,6956,7729,8502,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-11,orientarium_zoo_lodz,1955,1486,1955,2424,high,0.62,60.65,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-12,orientarium_zoo_lodz,2913,2622,2913,3204,low,0.82,61.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-13,orientarium_zoo_lodz,3354,3019,3354,3689,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-14,orientarium_zoo_lodz,2648,2012,2648,3284,high,0.62,65.05,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-15,orientarium_zoo_lodz,4502,4052,4502,4952,low,0.82,68.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-16,orientarium_zoo_lodz,7280,6552,7280,8008,low,0.82,80.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-17,orientarium_zoo_lodz,7729,6956,7729,8502,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-18,orientarium_zoo_lodz,2736,2462,2736,3010,low,0.82,60.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-19,orientarium_zoo_lodz,2081,1582,2081,2580,high,0.62,61.45,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-20,orientarium_zoo_lodz,3354,3019,3354,3689,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-21,orientarium_zoo_lodz,3707,3336,3707,4078,low,0.82,65.05,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-22,orientarium_zoo_lodz,3215,2443,3215,3987,high,0.62,68.65,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-23,orientarium_zoo_lodz,7280,6552,7280,8008,low,0.82,80.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-24,orientarium_zoo_lodz,7729,6956,7729,8502,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-25,orientarium_zoo_lodz,2736,2462,2736,3010,low,0.82,60.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-26,orientarium_zoo_lodz,2913,2622,2913,3204,low,0.82,61.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-27,orientarium_zoo_lodz,3354,3019,3354,3689,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-28,orientarium_zoo_lodz,3707,3336,3707,4078,low,0.82,65.05,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-29,orientarium_zoo_lodz,4502,4052,4502,4952,low,0.82,68.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-30,orientarium_zoo_lodz,5200,3952,5200,6448,high,0.62,80.65,66.0,0.0,12.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-07-31,orientarium_zoo_lodz,7729,6956,7729,8502,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-01,orientarium_zoo_lodz,4378,3940,4378,4816,low,0.82,80.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-02,orientarium_zoo_lodz,4661,4195,4661,5127,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-03,orientarium_zoo_lodz,5367,4830,5367,5904,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-04,orientarium_zoo_lodz,5932,5339,5932,6525,low,0.82,84.9,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-05,orientarium_zoo_lodz,7203,6483,7203,7923,low,0.82,88.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-06,orientarium_zoo_lodz,11648,10483,11648,12813,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-07,orientarium_zoo_lodz,8833,6713,8833,10953,high,0.62,100.0,66.0,0.0,12.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-08,orientarium_zoo_lodz,4378,3940,4378,4816,low,0.82,80.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-09,orientarium_zoo_lodz,4661,4195,4661,5127,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-10,orientarium_zoo_lodz,3833,2913,3833,4753,high,0.62,83.3,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-11,orientarium_zoo_lodz,5932,5339,5932,6525,low,0.82,84.9,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-12,orientarium_zoo_lodz,7203,6483,7203,7923,low,0.82,88.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-13,orientarium_zoo_lodz,11648,10483,11648,12813,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-14,orientarium_zoo_lodz,12367,11130,12367,13604,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-15,orientarium_zoo_lodz,5254,4729,5254,5779,low,0.82,80.5,66.0,0.0,32.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-16,orientarium_zoo_lodz,4661,4195,4661,5127,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-17,orientarium_zoo_lodz,5367,4830,5367,5904,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-18,orientarium_zoo_lodz,4237,3220,4237,5254,high,0.62,84.9,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-19,orientarium_zoo_lodz,7203,6483,7203,7923,low,0.82,88.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-20,orientarium_zoo_lodz,11648,10483,11648,12813,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-21,orientarium_zoo_lodz,12367,11130,12367,13604,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-22,orientarium_zoo_lodz,4378,3940,4378,4816,low,0.82,80.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-23,orientarium_zoo_lodz,4661,4195,4661,5127,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-24,orientarium_zoo_lodz,5367,4830,5367,5904,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-25,orientarium_zoo_lodz,5932,5339,5932,6525,low,0.82,84.9,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-26,orientarium_zoo_lodz,5145,3910,5145,6380,high,0.62,88.5,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-27,orientarium_zoo_lodz,11648,10483,11648,12813,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-28,orientarium_zoo_lodz,12367,11130,12367,13604,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-29,orientarium_zoo_lodz,3127,2377,3127,3877,high,0.62,80.5,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-30,orientarium_zoo_lodz,4661,4195,4661,5127,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-08-31,orientarium_zoo_lodz,5367,4830,5367,5904,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-01,orientarium_zoo_lodz,2327,2094,2327,2560,low,0.82,50.96,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-02,orientarium_zoo_lodz,2825,2542,2825,3108,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-03,orientarium_zoo_lodz,3269,2484,3269,4054,high,0.62,66.56,56.0,0.0,2.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-04,orientarium_zoo_lodz,4860,4374,4860,5346,low,0.82,68.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-05,orientarium_zoo_lodz,1717,1545,1717,1889,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-06,orientarium_zoo_lodz,1306,993,1306,1619,high,0.62,47.36,56.0,0.0,0.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-07,orientarium_zoo_lodz,2105,1894,2105,2316,low,0.82,49.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-08,orientarium_zoo_lodz,2327,2094,2327,2560,low,0.82,50.96,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-09,orientarium_zoo_lodz,2825,2542,2825,3108,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-10,orientarium_zoo_lodz,4577,4119,4577,5035,low,0.82,66.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-11,orientarium_zoo_lodz,4860,4374,4860,5346,low,0.82,68.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-12,orientarium_zoo_lodz,1717,1545,1717,1889,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-13,orientarium_zoo_lodz,1828,1645,1828,2011,low,0.82,47.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-14,orientarium_zoo_lodz,1504,1143,1504,1865,high,0.62,49.36,56.0,0.0,0.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-15,orientarium_zoo_lodz,2327,2094,2327,2560,low,0.82,50.96,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-16,orientarium_zoo_lodz,2825,2542,2825,3108,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-17,orientarium_zoo_lodz,4577,4119,4577,5035,low,0.82,66.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-18,orientarium_zoo_lodz,4860,4374,4860,5346,low,0.82,68.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-19,orientarium_zoo_lodz,1717,1545,1717,1889,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-20,orientarium_zoo_lodz,1828,1645,1828,2011,low,0.82,47.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-21,orientarium_zoo_lodz,2105,1894,2105,2316,low,0.82,49.36,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-22,orientarium_zoo_lodz,1662,1263,1662,2061,high,0.62,50.96,56.0,0.0,0.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-23,orientarium_zoo_lodz,2825,2542,2825,3108,low,0.82,54.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-24,orientarium_zoo_lodz,4577,4119,4577,5035,low,0.82,66.56,56.0,0.0,2.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-25,orientarium_zoo_lodz,3471,2638,3471,4304,high,0.62,68.56,56.0,0.0,2.0,32.35,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
2022-09-26,orientarium_zoo_lodz,1717,1545,1717,1889,low,0.82,46.56,56.0,0.0,0.0,32.35,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 980,000.",True
